TimeIndex,PDP
0,1.6231870739875469e-12
1,9.337581381909034e-13
2,6.601947191484272e-13
3,4.084842299285198e-12
4,2.236165488666202e-12
5,1.3495409829487596e-11
6,5.750927925633389e-12
7,7.808121301703356e-13
8,1.163423931368877e-11
9,1.7732154594044987e-11
10,4.357204108026053e-11
11,3.484798623797185e-11
12,3.476779208426724e-11
13,6.157812555231547e-11
14,1.4096223660035468e-10
15,1.859788698081746e-10
16,3.266916875475571e-11
17,1.3169053120400391e-11
18,8.586689530339647e-11
19,2.202710397910883e-10
20,4.167257339746541e-11
21,5.534311921848226e-11
22,2.719214675435669e-11
23,1.4304731066468747e-10
24,5.882049476983572e-11
25,3.150013257417214e-11
26,1.2901408527316745e-11
27,8.430123753826277e-11
28,1.5441258172868821e-10
29,1.8730191694007258e-11
30,1.5634132058427744e-11
31,1.0080393026377436e-11
32,4.625421431496144e-11
33,5.920079604991048e-11
34,2.401352922146395e-11
35,1.1654548779111924e-11
36,1.647110108990607e-11
37,1.2664102139752695e-10
38,1.780510392977601e-11
39,3.012974329665904e-11
40,3.863218465126517e-12
41,6.997223744261199e-11
42,5.526931961236995e-11
43,2.5947759409081933e-11
44,1.5050729745881567e-11
45,4.680343131766508e-11
46,4.467383605295273e-11
47,4.947494105198473e-11
48,4.5966748626200585e-11
49,5.780121044255372e-11
50,5.14614489756597e-11
51,6.700562954560998e-13
52,9.229457199985436e-12
53,1.172228579927639e-11
54,3.33220611447838e-11
55,1.96477984743889e-11
56,3.947490841901761e-12
57,3.469943456941309e-12
58,1.3043372969713987e-11
59,1.5266145471263026e-11
60,8.688494357623658e-12
61,5.2435633502629334e-12
62,1.4515956586989867e-11
63,4.462366860582217e-11
64,1.5544982721271974e-12
65,7.644615099400847e-12
66,3.747509795683225e-11
67,4.67704455882347e-11
68,1.5409442003209496e-11
69,1.5919276697572203e-11
70,1.836165800890239e-11
71,2.4247893343134492e-11
72,3.002441210653611e-11
73,4.31266258464889e-12
74,4.025044209311192e-11
75,4.6708325306348255e-11
76,4.0599346646889235e-11
77,5.726746227735737e-12
78,7.532920031197506e-12
79,8.457378723726847e-12
80,7.307348434835719e-12
81,7.23882789342716e-12
82,3.384236999646713e-12
83,1.6979288948296707e-11
84,3.895205308016253e-11
85,3.147419686703629e-11
86,4.884610925890773e-12
87,2.1859890153406225e-12
88,4.06716012554776e-12
89,3.633632042535867e-11
90,9.251126851251527e-12
91,1.9088817265239086e-12
92,4.258422166549252e-12
93,1.7420016940461617e-11
94,9.686300125546303e-12
95,4.390878157829876e-12
96,1.3489135633683062e-12
97,4.723034602847976e-12
98,7.012885883966624e-12
99,5.366581182521321e-12
100,7.710717388140082e-12
101,7.234600166661403e-12
102,6.411928226355879e-12
103,3.4093823959929493e-13
104,7.1201342082199824e-12
105,3.933936188046077e-12
106,5.761421600747067e-12
107,2.7532190645125027e-12
108,1.595461974930159e-11
109,1.0964806745592229e-11
110,2.640507842741687e-12
111,7.929540265244342e-12
112,1.300673655373028e-11
113,3.95419216087082e-12
114,4.969666834390815e-12
115,1.0887747178875866e-11
116,6.632365919916071e-12
117,3.7534682411834613e-13
118,6.9028978784897974e-12
119,1.3853837578339783e-11
120,3.72998812204224e-12
121,3.486872275307994e-12
122,2.671003346810588e-12
123,3.0072090962193424e-13
124,5.297258099573673e-12
125,1.2022436087157559e-11
126,4.538439238160068e-12
127,2.1833489306546144e-14
128,3.5977908061777106e-13
129,2.1946711446843658e-14
130,9.716297182058353e-13
131,3.351765460772539e-12
132,3.5261144439007607e-12
133,4.277408147271622e-12
134,4.412703084801757e-12
135,4.676269477845767e-13
136,2.2409203746445627e-13
137,1.4740507847820701e-12
138,8.637756296836875e-12
139,1.2845971020667006e-11
140,7.374889792173813e-12
141,3.7313796704484666e-12
142,2.494686365675119e-12
143,2.0867597077041665e-12
144,2.85864070073165e-12
145,4.611203863292004e-12
146,1.452924501331921e-12
147,1.214811530649927e-13
148,2.43726540844063e-13
149,3.118119851257971e-13
150,1.2428253601514333e-12
