TimeIndex,PDP
0,2.772748569126236e-12
1,2.0056254198726907e-12
2,6.492461261162903e-13
3,1.2714640973303633e-12
4,4.4684884298128486e-12
5,1.2976776899360535e-11
6,9.298147711626489e-12
7,1.6771078481821223e-12
8,8.06908867704392e-12
9,2.7306286964103967e-11
10,5.42195684843977e-11
11,2.7121818356317276e-11
12,3.935036260554227e-11
13,8.643018559635937e-11
14,1.3638257542163042e-10
15,1.9816038973448153e-10
16,3.252151995324079e-11
17,2.019298506469002e-11
18,1.2484380041707103e-10
19,2.8319762549135607e-10
20,5.966222071568173e-11
21,8.600276581399702e-11
22,4.936101087533647e-11
23,1.8597522503627339e-10
24,1.3671293542935837e-10
25,6.135555614839821e-11
26,4.8114853013434647e-11
27,1.6621878064701123e-10
28,2.950146310054276e-10
29,8.484994877925678e-12
30,2.4397241979847543e-11
31,1.462455060780254e-11
32,1.2395162760643163e-10
33,2.4709115887025544e-11
34,2.429728699998063e-11
35,2.9168938112543014e-12
36,3.2982866851512834e-11
37,8.973280597819702e-11
38,5.5441314601956535e-12
39,1.39787857217108e-11
40,1.3841664354136491e-11
41,8.489607211777552e-11
42,5.7844204379374634e-11
43,5.2003190816100394e-11
44,3.069298205223527e-11
45,8.773713326655408e-11
46,9.282666030851615e-11
47,8.649446493536636e-11
48,6.278175934411121e-11
49,2.993494492501154e-11
50,9.013195182354354e-11
51,2.2323550347981928e-11
52,2.607394550872193e-11
53,2.204642467563532e-11
54,8.188294127377518e-11
55,2.8074199816715815e-11
56,3.5333739646928705e-11
57,2.0730046239501202e-11
58,1.1890581198289599e-11
59,1.2207255817588902e-11
60,2.1358365713673827e-11
61,2.5317471644676956e-11
62,2.3037365623082817e-11
63,1.5477149295238926e-11
64,2.2881297614453832e-12
65,2.2853883162846394e-11
66,2.616041051390409e-11
67,3.282924435676549e-11
68,5.589751432665937e-12
69,5.456670893718767e-12
70,1.1771012921277982e-11
71,2.3503567324044477e-11
72,2.8750658379361556e-11
73,1.4832398010051106e-12
74,1.708757692539736e-11
75,2.2299958374309494e-11
76,3.974782159453802e-11
77,1.4273605135137794e-11
78,2.6398200402713903e-12
79,8.422499380763573e-12
80,2.5042750999569397e-11
81,2.516891894235448e-11
82,7.944216038126235e-12
83,7.094476763036776e-12
84,2.3361982012253464e-11
85,3.3967482628264174e-11
86,1.5557941876047583e-11
87,1.022831318454141e-12
88,8.134178057874255e-12
89,2.954084340156676e-11
90,2.1481346457212663e-11
91,7.185241090319421e-12
92,7.085718378266316e-13
93,9.259470194068866e-12
94,1.5080456731842805e-11
95,4.224162584363509e-12
96,2.384839411114458e-12
97,5.2647619704623665e-12
98,1.069080109905186e-11
99,2.2160372137525154e-12
100,1.2452640949779084e-12
101,1.8694186513244094e-12
102,3.825454611124709e-12
103,6.845853181054402e-12
104,1.1792319890237157e-12
105,3.397850159242232e-13
106,6.954990168838219e-13
107,3.1301266449132563e-12
108,4.267833559059329e-12
109,1.430537543997614e-12
110,1.4805310794464126e-12
111,3.3720810687169018e-12
112,2.378416187685462e-12
113,9.658910691575468e-13
114,1.857743403548421e-14
115,1.7618048057606507e-12
116,5.608624081993277e-12
117,2.5250922998584574e-12
118,3.738334020823333e-13
119,1.3263283024890102e-12
120,4.344627689152397e-12
121,4.0639760539063535e-12
122,7.747999282853473e-13
123,1.044069985760898e-12
124,1.8036764573428851e-12
125,2.2089301900130535e-12
126,2.6253546945018544e-13
127,1.0032464658441705e-13
128,2.768147805541136e-13
129,1.2222954305076532e-12
130,3.4234941275370955e-13
131,2.2953490287121417e-13
132,3.9309144531350845e-13
133,3.789781179745876e-13
134,5.018560015564941e-14
135,9.720063589013792e-14
136,1.1015808367727628e-14
137,6.223258675673702e-13
138,3.051926899533584e-13
139,1.821855462935886e-13
140,4.3045635495601465e-13
141,2.4922083916529663e-13
142,1.0517972573169891e-13
143,4.0032360307722584e-13
144,2.984594085392201e-14
145,2.3707394019338633e-13
146,3.7338165780164614e-14
147,6.2031389704619856e-15
148,2.203584950773537e-14
149,4.802614631134609e-14
150,1.2010362215572292e-12
